contract_id,renewal_contract_id,buyer_key,category_label,start_date,age_months,declared_duration_months,dur_was_imputed,event,observed_duration_months,p_renewal_12m,p_renewal_24m,risk_tier,model_used,event_definition_note
BOAMP:16-109017,,SIREN:391722881,Software & Applications,2016-07-22,101.31,12.0,0,0,10.97,0.0234,0.0702,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-107267,,SIREN:214401846,IT Services & Consulting,2016-11-09,97.7,48.0,0,0,97.7,0.0262,0.077,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-109854,,SIREN:180046013,Unknown,2016-07-25,101.22,48.0,1,0,101.22,0.0078,0.0285,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-99329,,NAME:nantes metropole habitat,Software & Applications,2016-11-07,97.77,48.0,0,0,97.77,0.0141,0.0465,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-110437,,NAME:universite europeenne de bretagne,Software & Applications,2016-07-26,101.18,36.0,0,0,101.18,0.0097,0.0341,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-111867,,SIREN:224900019,IT Services & Consulting,2016-12-26,96.16,72.0,0,0,96.16,0.0189,0.0591,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-114007,,NAME:c s t b,IT Services & Consulting,2016-07-30,101.05,12.0,0,0,101.05,0.0414,0.1112,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-114945,,SIREN:264400136,IT Services & Consulting,2016-08-01,100.99,24.0,0,0,100.99,0.022,0.0667,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-118533,BOAMP:17-124242,SIREN:287200265,Cybersecurity,2016-10-31,98.0,12.0,0,1,11.86,0.0273,0.0796,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-123498,,SIREN:264400136,Software & Applications,2016-08-22,100.3,48.0,1,0,100.3,0.0067,0.025,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-124376,BOAMP:18-150422,SIREN:234400034,Digital Workplace & Collaboration,2016-10-31,98.0,24.0,0,1,23.85,0.0135,0.0447,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-125901,,SIREN:515163749,Telecom & Networks,2016-08-26,100.16,48.0,1,0,100.16,0.0047,0.0186,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-127032,,SIREN:227200029,IT Services & Consulting,2016-12-07,96.78,48.0,1,0,96.78,0.0132,0.0441,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-128900,,SIREN:200033298,IT Services & Consulting,2016-09-02,99.93,48.0,1,0,99.93,0.0132,0.0441,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-128870,BOAMP:20-118996,SIREN:264400136,IT Maintenance & Support,2016-12-22,96.29,48.0,0,1,49.21,0.0163,0.0523,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-130215,BOAMP:17-158731,SIREN:228500013,IT Services & Consulting,2017-02-08,94.71,12.0,0,1,12.61,0.0445,0.1177,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-128161,BOAMP:21-7561,NAME:nantes metropole,IT Services & Consulting,2016-09-09,99.7,48.0,0,1,52.3,0.0157,0.0507,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-131471,,NAME:insee,IT Services & Consulting,2016-12-05,96.85,48.0,1,0,96.85,0.0223,0.0677,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-132878,,NAME:ville d avrille,Software & Applications,2016-09-12,99.61,48.0,1,0,99.61,0.0067,0.025,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-134501,,SIREN:391722881,IT Services & Consulting,2016-09-15,99.51,12.0,0,0,99.51,0.0258,0.0761,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-135042,BOAMP:22-111359,NAME:nantes metropole,IT Services & Consulting,2017-04-13,92.61,60.0,0,1,64.22,0.0232,0.0698,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-136139,BOAMP:17-68186,SIREN:234400034,IT Services & Consulting,2016-12-27,96.12,12.0,0,1,7.39,0.0258,0.0761,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-136057,,NAME:ville du mans,Telecom & Networks,2016-11-15,97.5,2.0,0,0,97.5,0.0117,0.0398,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-139456,BOAMP:20-50911,SIREN:284400017,Software & Applications,2016-09-23,99.24,48.0,1,1,45.99,0.0067,0.025,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-139147,BOAMP:17-93952,SIREN:391722881,Digital Workplace & Collaboration,2017-06-21,90.34,12.0,0,1,10.74,0.0318,0.09,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-139674,,SIREN:227200029,Cloud & Infrastructure,2017-01-06,95.8,48.0,0,0,50.23,0.0177,0.0559,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-139386,,SIREN:225300011,Software & Applications,2016-11-07,97.77,48.0,0,0,97.77,0.0141,0.0465,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-137248,,SIREN:403040850,Unknown,2016-12-30,96.02,48.0,1,0,96.02,0.0137,0.0454,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-140691,,SIREN:214402042,Cybersecurity,2016-09-29,99.05,24.0,0,0,99.05,0.0233,0.07,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-142611,,NAME:ville d orvault,Software & Applications,2016-09-30,99.01,48.0,0,0,99.01,0.0081,0.0292,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-146809,,SIREN:268502424,Software & Applications,2017-04-18,92.44,12.0,0,0,92.44,0.0253,0.0748,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-149380,,SIREN:214400418,Telecom & Networks,2016-10-13,98.59,3.0,0,0,98.59,0.0115,0.0393,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-151887,,SIREN:214400269,Telecom & Networks,2017-02-01,94.94,12.0,0,0,94.94,0.011,0.0378,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-151274,,SIREN:194401006,Telecom & Networks,2017-01-25,95.17,36.0,0,0,95.17,0.0134,0.0445,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-153677,,SIREN:214401432,Cybersecurity,2016-10-20,98.36,36.0,0,0,98.36,0.0116,0.0395,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-153566,,NAME:ville d orvault,Cybersecurity,2016-10-20,98.36,36.0,0,0,98.36,0.0116,0.0395,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-153330,BOAMP:22-165917,NAME:nantes metropole,Software & Applications,2018-01-16,83.48,60.0,0,1,59.03,0.0135,0.0447,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-153188,,SIREN:214401846,Telecom & Networks,2016-10-26,98.16,28.0,0,0,98.16,0.0138,0.0456,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
BOAMP:16-153795,,SIREN:214401846,Telecom & Networks,2016-10-26,98.16,24.0,0,0,98.16,0.0146,0.0478,Low,LogNormal AFT,"M2 balanced (selected method) proxy recurrence event (M2_balanced: proxy recurrence; identifiable reappearance of a similar procurement need, not a formally verified renewal chain); identifiable BOAMP re-publication, not a legally verified renewal."
