uid,id,nature,objet,codeCPV,procedure,dureeMois,dateNotification,datePublicationDonnees,montant,offresRecues,donneesActuelles,sourceDataset,acheteur_id,acheteur_nom,acheteur_departement_code,acheteur_categorie,titulaire_id,titulaire_typeIdentifiant,titulaire_nom,lieuExecution_code,lieuExecution_typeCode
214401622000112020njI6F8VEK200,2020njI6F8VEK200,ACCORD-CADRE,TMA Eudonet-Tierce maintenance applicative du logiciel EUDONET ainsi que des prestations et fournitures ponctuelles pour la mairie de Saint-Herblain,72267000,Marché public négocié sans publicité ni mise en concurrence préalable,48.0,2020-12-01,2021-04-21,100000.0,,True,aife_dume,21440162200011,COMMUNE DE SAINT-HERBLAIN (MAIRIE),44,Commune,53185258000020,SIRET,EUDONET,44,CODE DEPARTEMENT
244400404001292020S00231,2020S00231,Marché,"Acquisition, mise en œuvre et maintenance d’un système d’information ressources humaines (SIRH) Lot 1: Gestion administrative Paye et Organisation ",48000000,,88.0,2020-12-01,2024-10-06,999999999.0,2.0,True,atexo_nantes_metro,24440040400129,METROPOLE NANTES METROPOLE,44,Groupement de communes,93843503900012,SIRET,NEXPUBLICA,44,Code département
2644001360047120202020S1936900,20202020S1936900,ACCORD-CADRE,"Maintenance corrective, adaptative, réglementaire et évolutive du progiciel SRD Restauration et de tous les modules sous licences associés",72267000,,48.0,2020-11-27,2020-11-27,140088.0,,True,aife_dume,26440013600471,CHU NANTES (DIRECTION GENERALE),44,Établissement hospitalier,41459958900028,SIRET,DEDALUS HEALTHCARE FRANCE,44,CODE DEPARTEMENT
2272000290001420191915005,20191915005,Accord-cadre,Solutions numériques pour collèges prestations intégration déploiement et maintenance,72500000,Procédure adaptée,48.0,2020-11-26,2020-12-03,8000000.0,,True,pes_marche_legacy,22720002900014,DEPARTEMENT DE LA SARTHE,72,Département,32410382900556,SIRET,SPIE ICS,72,Code département
2272000290001420191915006,20191915006,Accord-cadre,Solutions numériques pour collèges prestations intégration déploiement et maintenance,72500000,Procédure adaptée,48.0,2020-11-26,2020-12-03,8000000.0,,True,pes_marche_legacy,22720002900014,DEPARTEMENT DE LA SARTHE,72,Département,32410382900556,SIRET,SPIE ICS,72,Code département
214401622000112020CWEQEWSebi00,2020CWEQEWSebi00,ACCORD-CADRE,TMA Cap Collectif-Tierce maintenance applicative de la plateforme collaborative Cap Collectif ainsi que prestations et fournitures ponctuelles pour la mairie de Saint-Herblain,72267000,Marché public négocié sans publicité ni mise en concurrence préalable,48.0,2020-11-25,2021-04-13,120000.0,,True,aife_dume,21440162200011,COMMUNE DE SAINT-HERBLAIN (MAIRIE),44,Commune,80337757100036,SIRET,CAP COLLECTIF,44,CODE DEPARTEMENT
214401622000112020CWEQEWSebi02,2020CWEQEWSebi02,ACCORD-CADRE,TMA Cap Collectif-Tierce maintenance applicative de la plateforme collaborative Cap Collectif ainsi que prestations et fournitures ponctuelles pour la mairie de Saint-Herblain,72267000,Marché public négocié sans publicité ni mise en concurrence préalable,48.0,2020-11-25,2022-03-02,120000.0,,True,aife_dume,21440162200011,COMMUNE DE SAINT-HERBLAIN (MAIRIE),44,Commune,80337757100036,SIRET,CAP COLLECTIF,44,CODE DEPARTEMENT
214401622000112020yYLrg85GrZ00,2020yYLrg85GrZ00,ACCORD-CADRE,TMA Prineo-tierce maintenance applicative du logiciel Prineo ainsi que des prestations et fournitures ponctuelles pour la mairie de Saint-Herblain,72267000,Marché public négocié sans publicité ni mise en concurrence préalable,48.0,2020-11-25,2021-04-21,40000.0,,True,aife_dume,21440162200011,COMMUNE DE SAINT-HERBLAIN (MAIRIE),44,Commune,41177545500032,SIRET,DOCUMENT MEDIA SYSTEME,44,CODE DEPARTEMENT
284400017000182020jCX9CHvBeF00,2020jCX9CHvBeF00,ACCORD-CADRE,"SDIS44-MAINTENANCE EKSAE - GSN -GD-Maintenance, assistance et évolution des progiciels Eksae ressources humaines, acquisition de modules supplémentaires.",72500000,Marché public négocié sans publicité ni mise en concurrence préalable,12.0,2020-11-25,2021-03-09,50000.0,,True,aife_dume,28440001700018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,44,,38462657800213,SIRET,EKSAE,44,CODE DEPARTEMENT
234400034000262020S00165,2020S00165,Marché,"Maintenance, évolutions, paramétrage formation de la solution de gestion des subventions et de gestion financière - Durée : 12 mois reconductible tacitement 3 fois 12 mois - Montant minimum : 50 000 € HTVA, Montant maximum : 600 000 € HTVA pour 12 mois.",72267100,,48.0,2020-11-24,2024-10-06,2400000.0,3.0,True,atexo_pays_loire,23440003400026,REGION DES PAYS DE LA LOIRE (CONSEIL REGIONAL DES PAYS DE LA LOIRE),44,Région,34054699300320,SIRET,NEXPUBLICA FRANCE (SCETORG),44,Code département
244400404001292020S00225,2020S00225,Marché,Maintenance et extension des solutions logicielles Ivanti et prestations associées - Lot 1 : maintenance et extension de la solution logicielle ISM/Ivanti et prestations - associées (montant maximum 600 000 € HT),72250000,Procédure avec négociation,48.0,2020-11-24,2024-10-06,600000.0,4.0,True,atexo_nantes_metro,24440040400129,METROPOLE NANTES METROPOLE,44,Groupement de communes,53745583400011,SIRET,EASYDESK,44,Code département
244400404001292020S00226,2020S00226,Marché,Maintenance et extension des solutions logicielles Ivanti et prestations associées - Lot 2: maintenance et extension de la solution logicielle EPM/Ivanti et prestations - associées (montant maximum 390 000 € HT),72250000,Procédure avec négociation,48.0,2020-11-24,2024-10-06,390000.0,3.0,True,atexo_nantes_metro,24440040400129,METROPOLE NANTES METROPOLE,44,Groupement de communes,53745583400011,SIRET,EASYDESK,44,Code département
244400404001292020S00230,2020S00230,Marché,"ACQUISITION, MISE EN OEUVRE ET MAINTENANCE D’UN SYSTÈME D’INFORMATION RESSOURCES HUMAINES (SIRH) Lot 3: Formation",48000000,,68.0,2020-11-24,2024-10-06,999999999.0,2.0,True,atexo_nantes_metro,24440040400129,METROPOLE NANTES METROPOLE,44,Groupement de communes,48466968400041,SIRET,NEEVA,44,Code département
3852903090045420202020S2352900,20202020S2352900,ACCORD-CADRE,Gestion des campagnes d’emailing de l’ADEME,72000000,Procédure adaptée,18.0,2020-11-24,2020-11-24,85000.0,,True,aife_dume,38529030900454,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE,49,EPIC,43271152100059,SIRET,EMAIL MARKETING (DOLIST),75,CODE DEPARTEMENT
3852903090045420202020S2370400,20202020S2370400,MARCHE SUBSEQUENT,La mise en œuvre du lot outils numériques et système d’information du programme SARE comprend les prestations suivantes :  - - Maintenance corrective et évolutive - - Réversibilité en fin de marché -,72000000,,36.0,2020-11-24,2020-11-24,2500000.0,,True,aife_dume,38529030900454,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE,49,EPIC,44069771200063,SIRET,ONEPOINT,75,CODE DEPARTEMENT
174400002000542020180006217100,2020180006217100,ACCORD-CADRE,Mise en place d’une solution d’automatisation de comptes rendus pour les services et établissements publics de l’État en région des Pays de la Loire,48314000,,24.0,2020-11-23,2020-11-23,5050.0,,True,aife_dume,17440000200054,PREFECTURE DE REGION PAYS DE LA LOIRE (SECRETARIAT GEN POUR AFFAIRES REGIONALES),44,État,35002663900053,SIRET,SPECINOV (NOVAPLAN),44,CODE DEPARTEMENT
27490003400019202020022400,202020022400,Marché,Mise à disposition d’un outil de gestion de la taxe foncière et de la TEOM,72590000,Procédure adaptée,12.0,2020-11-20,2020-11-23,32880.0,,True,aws_marches-publics.info_legacy,27490003400019,MELDOMYS (HABITAT 49),49,EPIC,51017443600020,SIRET,LORE FINANCE,49100,Code postal
3852903090045420202020S2370500,20202020S2370500,MARCHE SUBSEQUENT,Assistance à la mise en œuvre du lot outils numériques et système d’information du programme SARE. - Cette assistance porte sur : - •Le pilotage des prestations - •L’analyse et la spécification des besoins d’évolutions et de corrections - •Le suivi des ré,72000000,,36.0,2020-11-20,2020-11-20,833333.33,,True,aife_dume,38529030900454,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE,49,EPIC,70204275500182,SIRET,CGI FRANCE,75,CODE DEPARTEMENT
288500010000132020MSP200300,2020MSP200300,Accord-cadre,Maintenance du progiciel GEEF,72267100,Marché passé sans publicité ni mise en concurrence préalable,48.0,2020-11-18,2020-11-23,70000.0,,True,e-marchespublics.com_dematis,28850001000013,SCE DEPARTEMENTAL INCENDIE ET SECOURS,85,,38972968200069,SIRET,HR PATH SOFTWARE,85,Code département
24440064400013202009221030X00,202009221030X00,Accord-cadre,DROIT D ACCES AU CLUB OPTIM OPTION DETTE ET DETTE GARANTIE,48443000,Appel d'offres ouvert,37.0,2020-11-17,2020-11-25,40000.0,,True,pes_marche_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,53166332600035,SIRET,FINANCE ACTIVE,44184,Code commune
1300081050001220202020S2270900,20202020S2270900,ACCORD-CADRE,Conception et réalisation d’une nouvelle plateforme « Fairbooking.com » - Conception ergonomique et graphique / UX/UI design,72400000,,48.0,2020-11-16,2020-11-16,43850.0,,True,aife_dume,13000810500012,CHAMBRE COMMERCE INDUSTRIE NANTES - SAINT-NAZAIRE,44,,81476784400016,SIRET,DIGITAL GARDEN,44,CODE DEPARTEMENT
1300081050001220202020S2271000,20202020S2271000,ACCORD-CADRE,Conception et réalisation d’une nouvelle plateforme « Fairbooking.com » - Construction de la plateforme et ses fonctionnalités,72400000,,48.0,2020-11-16,2020-11-16,73095.0,,True,aife_dume,13000810500012,CHAMBRE COMMERCE INDUSTRIE NANTES - SAINT-NAZAIRE,44,,39395327800040,SIRET,ALLIANCE RESEAUX,44,CODE DEPARTEMENT
1300081050001220202020S2271100,20202020S2271100,ACCORD-CADRE,Conception et réalisation d’une nouvelle plateforme « Fairbooking.com » - SEO,72400000,,48.0,2020-11-16,2020-11-16,24343.0,,True,aife_dume,13000810500012,CHAMBRE COMMERCE INDUSTRIE NANTES - SAINT-NAZAIRE,44,,81476784400016,SIRET,DIGITAL GARDEN,44,CODE DEPARTEMENT
285300018000302020030500,2020030500,Accord-cadre,PETITS MATERIELS DE DESINCARCERATION,35100000,Appel d'offres ouvert,48.0,2020-11-12,2020-11-27,40000.0,,True,aws_marches-publics.info_legacy,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,07150193600042,SIRET,GALLIN SA,53940,Code postal
285300018000302020030501,2020030501,Accord-cadre,PETITS MATERIELS DE DESINCARCERATION,35100000,Appel d'offres ouvert,48.0,2020-11-12,2022-01-21,40000.0,,True,aws_marches-publics.info_legacy,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,07150193600042,SIRET,GALLIN SA,53940,Code postal
285300018000302020030502,2020030502,Accord-cadre,PETITS MATERIELS DE DESINCARCERATION,35100000,Appel d'offres ouvert,48.0,2020-11-12,2023-01-13,40000.0,,True,scrap_marches-publics.info,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,07150193600042,SIRET,GALLIN SA,53940,Code postal
285300018000302020030503,2020030503,Accord-cadre,PETITS MATERIELS DE DESINCARCERATION,35100000,Appel d'offres ouvert,48.0,2020-11-12,2023-02-16,40000.0,,True,pes_marche_legacy,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,07150193600042,SIRET,GALLIN SA,53940,Code postal
285300018000302020031000,2020031000,Accord-cadre,MATERIELS DE SAUVETAGE & DE RECONNAISSANCE ET ACCESSOIRES,35110000,Appel d'offres ouvert,48.0,2020-11-12,2020-12-01,48000.0,,True,aws_marches-publics.info_legacy,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,49950309200078,SIRET,SOMATICO,53940,Code postal
285300018000302020031001,2020031001,Accord-cadre,MATERIELS DE SAUVETAGE ET DE RECONNAISSANCE ET ACCESSOIRES,35110000,Appel d'offres ouvert,48.0,2020-11-12,2022-03-17,48000.0,,True,aws_marches-publics.info_legacy,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,49950309200078,SIRET,SOMATICO,53940,Code postal
285300018000302020031002,2020031002,Accord-cadre,MATERIELS DE SAUVETAGE ET DE RECONNAISSANCE ET ACCESSOIRES,35110000,Appel d'offres ouvert,48.0,2020-11-12,2022-09-13,48000.0,,True,aws_marches-publics.info_legacy,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,49950309200078,SIRET,SOMATICO,53940,Code postal
28530001800030202075391700,202075391700,Marché,AO202003 : Fourniture de petits matériels d’incendie et de secours et pièces détachées pour le Service Départemental d’Incendie et de Secours de la Mayenne: Lot 01: Lances et pièces détachées,35311400,Appel d'offres ouvert,48.0,2020-11-12,2020-12-10,32000.0,,True,e-marchespublics.com_dematis,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,33487550700033,SIRET,LEADER,53940,Code postal
28530001800030202075392100,202075392100,Marché,AO202003 : Fourniture de petits matériels d’incendie et de secours et pièces détachées pour le Service Départemental d’Incendie et de Secours de la Mayenne: Lot 05: Petits matériels de désincarcération,35100000,Appel d'offres ouvert,48.0,2020-11-12,2020-12-10,40000.0,,True,e-marchespublics.com_dematis,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,07150193600042,SIRET,GALLIN SA,53940,Code postal
28530001800030202075392600,202075392600,Marché,AO202003 : Fourniture de petits matériels d’incendie et de secours et pièces détachées pour le Service Départemental d’Incendie et de Secours de la Mayenne: Lot 10: Matériels de sauvetage et de reconnaissance et accessoires,35110000,Appel d'offres ouvert,48.0,2020-11-12,2020-12-10,48000.0,,True,e-marchespublics.com_dematis,28530001800030,SCE DEPARTEMENTAL INCENDIE ET SECOURS,53,,49950309200078,SIRET,SOMATICO,59960,Code postal
234400034000262020S00170,2020S00170,Marché,Maintenance et hébergement de la solution permettant la mise en œuvre du portail des aides - Durée : 12 mois reconductibles tacitement 3 fois pour 12 mois - Montant mini pour 12 mois : 75000 € HTVA - Montant max pour 12 mois : 1400000 € HTVA,72267100,,48.0,2020-11-10,2024-10-06,5600000.0,1.0,True,atexo_pays_loire,23440003400026,REGION DES PAYS DE LA LOIRE (CONSEIL REGIONAL DES PAYS DE LA LOIRE),44,Région,32816124500027,SIRET,MGDIS,44,Code département
234400034000262020S00171,2020S00171,Marché,"Maintenance, évolutions logicielles, prestations autours de la solution de gestion des délibérations, formation et hébergement - Durée : 12 mois reconductible tacitement 3 fois pour 12 mois - Montant mini : 30000 € HTVA - Montant max : 200000 € HTVA",72250000,,48.0,2020-11-10,2024-10-06,800000.0,1.0,True,atexo_pays_loire,23440003400026,REGION DES PAYS DE LA LOIRE (CONSEIL REGIONAL DES PAYS DE LA LOIRE),44,Région,38461703100057,SIRET,DIGITECH,44,Code département
2872002650001820202800,20202800,Marché,SERVICE LOGISTIQUE DU SDIS 72<br />FOURNITURE D’APPAREILS RESPIRATOIRES ET PIÈCES DETACHEES,35111100,Procédure adaptée,36.0,2020-11-09,2020-11-12,210000.0,,True,aws_marches-publics.info_legacy,28720026500018,SCE DEPARTEMENTAL INCENDIE ET SECOURS,72,,55205744000083,SIRET,PIP RESPIRATORY SAFETY,72,Code postal
3852903090045420202020S1910900,20202020S1910900,MARCHE,La présente consultation consistera en l’accompagnement de quinze collectivités pour les aider à cadrer leur projet d’évaluation d’impact sur la santé de la pollution de l’air par rapport aux possibilités d’utilisation d’AirQ+décrites dans les guides EQIS,72253000,Procédure adaptée,16.0,2020-11-09,2020-11-09,49888.0,,True,aife_dume,38529030900454,AGENCE DE L ENVIRONNEMENT ET DE LA MAITRISE DE L ENERGIE,49,EPIC,44368502900102,SIRET,RAMBOLL FRANCE,13,CODE DEPARTEMENT
20006001000044202074702800,202074702800,Marché,"Fourniture, installation et maintenance d’un logiciel de gestion de base de données et facturation de la redevance incitative.",48444100,Procédure adaptée,42.0,2020-11-06,2020-11-06,112840.0,,True,e-marchespublics.com_dematis,20006001000044,MAUGES COMMUNAUTE (ORDURES MENAGERES),49,Groupement de communes,48337136500022,SIRET,GESBAC ENVIRONNEMENT,49600,Code postal
244400644000132020061716MVB00,2020061716MVB00,Accord-cadre,LOT 2 PRESTATIONS DE CONCEPTION EVENEMENTIELLE ET DE CREATION DE PRODUCTIONS VISUELLES ET AUDIO,32354500,Procédure adaptée,36.0,2020-11-06,2020-11-30,40000.0,,True,aws_marches-publics.info_legacy,24440064400013,COMMUNAUTE D'AGGLO DE LA REGION NAZAIRIENNE ET DE L'ESTUAIRE,44,Groupement de communes,31122110500068,SIRET,LMWR (LM WORK AND ROLL),44184,Code commune
2644001360047120202020S1766500,20202020S1766500,ACCORD-CADRE,"Maintenance courante et évolutive, Attribution d’une licence d’exploitation pour la commercialisation et le déploiement, et Gouvernance nationale de l’application informatique Easydore® permettant de gérer les financements, personnels et projets recherche",72000000,,96.0,2020-11-04,2020-11-04,640000.0,,True,aife_dume,26440013600471,CHU NANTES (DIRECTION GENERALE),44,Établissement hospitalier,34054699300155,SIRET,NEXPUBLICA FRANCE,44,CODE DEPARTEMENT
2672001600001320202020S1703800,20202020S1703800,ACCORD-CADRE,Maintenance du progiciel : PREVENTIEL - Maintenance du module SAT « Santé au travail »,72267100,,48.0,2020-11-04,2020-11-04,12464.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,52250192300059,SIRET,VAL SOLUTIONS,72,CODE DEPARTEMENT
2672001600001320202020S1703900,20202020S1703900,ACCORD-CADRE,Maintenance du progiciel : PREVENTIEL - Maintenance du module ERP « Evaluation des risques professionnels »,72267100,,48.0,2020-11-04,2020-11-04,9540.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,52250192300059,SIRET,VAL SOLUTIONS,72,CODE DEPARTEMENT
2672001600001320202020S1704000,20202020S1704000,ACCORD-CADRE,Maintenance du progiciel : PREVENTIEL - Maintenance du module ATP « Accident du Travail »,72267100,,48.0,2020-11-04,2020-11-04,11496.0,,True,aife_dume,26720016000013,HOPITAL LE MANS,72,Établissement hospitalier,52250192300059,SIRET,VAL SOLUTIONS,72,CODE DEPARTEMENT
1949097010030320202020F2458000,20202020F2458000,MARCHE SUBSEQUENT,Le présent marché subséquent a pour objet l’acquisition de matériel de tournage,32321300,,12.0,2020-11-02,2020-11-02,4230.0,,True,aife_dume,19490970100303,UNIVERSITE D'ANGERS,49,,86180128000053,SIRET,SEDIM JACLEBERT (SEDIM),49,CODE DEPARTEMENT
21440114300018202074608500,202074608500,Marché,Mission d’assistance à maîtrise d’ouvrage pour la gestion du cycle de vie des données électroniques de la Ville d’Orvault,72315000,Procédure adaptée,38.0,2020-11-02,2020-11-03,45387.0,,True,e-marchespublics.com_dematis,21440114300018,COMMUNE D'ORVAULT (MAIRIE),44,Commune,51842590500016,SIRET,XDEMAT,44700,Code postal
214401432000152020200270100,2020200270100,Accord-cadre,Exploitation des horodateurs installés sur la commune de Rezé 2020-2024,48620000,Appel d'offres ouvert,48.0,2020-11-02,2020-11-12,280000.0,,True,aws_marches-publics.info_legacy,21440143200015,COMMUNE DE REZE (MAIRIE),44,Commune,30812835400104,SIRET,NANTES METROPOLE GESTION EQUIPEMENTS,44400,Code postal
21440162200011202042FN3RTcjM00,202042FN3RTcjM00,ACCORD-CADRE,Assistance à maitrise d’ouvrage pour la passation d’un marché de téléphonie fixe et téléphonie mobile pour la Ville de Saint Herblain.,72600000,Marché public négocié sans publicité ni mise en concurrence préalable,16.0,2020-10-29,2021-04-13,37875.0,,True,aife_dume,21440162200011,COMMUNE DE SAINT-HERBLAIN (MAIRIE),44,Commune,83939745200013,SIRET,JULIEN SCHAFER CONSULTING,44,CODE DEPARTEMENT
225300011000152020015600,2020015600,Marché,MISE EN OEUVRE D UN OUTIL DE GESTION DU RECRUTEMENT ET PRESTATIONS ASSOCIEES,48450000,Procédure adaptée,48.0,2020-10-29,2020-11-10,100000.0,,True,aws_marches-publics.info_legacy,22530001100015,DEPARTEMENT DE LA MAYENNE,53,Département,42003548700032,SIRET,KIOSKEMPLOI AD-RH ADMEN INASOFT (KIOSKEMPLOI),53,Code département
228500013006582020202020024900,2020202020024900,Accord-cadre,Mise à disposition d’un logiciel de suivi des interventions des agents d’accueil et travailleurs sociaux dans les parcours d’accompagnement des usagers du Département et prestations associées,72416000,Procédure avec négociation,48.0,2020-10-29,2020-11-30,300000.0,,True,aws_marches-publics.info_legacy,22850001300658,DEPARTEMENT DE VENDEE,85,Département,BELGIQUE,UE,,85,Code département
234400034000262020S00156,2020S00156,Marché,Conception et mise en oeuvre d’agents conversationnels (Chatbot) - Durée : 12 mois reconductible 3 fois par tacite reconduction pour une nouvelle période de 12 mois - Montant minimum pour 12 mois : 20 000 € HTVA - Montant maximum pour 12 mois : 150 000 € ,72212221,Appel d'offres ouvert,48.0,2020-10-29,2024-10-06,600000.0,30.0,True,atexo_pays_loire,23440003400026,REGION DES PAYS DE LA LOIRE (CONSEIL REGIONAL DES PAYS DE LA LOIRE),44,Région,38908006000079,SIRET,ISILOG,44,Code département
2644001360047120202020S1718700,20202020S1718700,ACCORD-CADRE,"Maintenance corrective, adaptative, réglementaire et évolutive du progiciel CLINCOM et de tous les modules sous licences associés",72267000,,48.0,2020-10-29,2020-10-29,1671300.0,,True,aife_dume,26440013600471,CHU NANTES (DIRECTION GENERALE),44,Établissement hospitalier,30981372300397,SIRET,INTERSYSTEMS SAS,44,CODE DEPARTEMENT
389106865000142020yGAHzJVA7400,2020yGAHzJVA7400,MARCHE,20FXS03MAP-Logiciel géo décisionnel,48000000,Procédure adaptée,36.0,2020-10-29,2023-07-17,47290.0,,True,aife_dume,38910686500014,ANGERS LOIRE HABITAT,49,EPIC,34925499500039,SIRET,ARTICQUE INFORMATIQUE SA (ARTICQUE),49,CODE DEPARTEMENT
