contract_id,source,buyer_key_original,buyer_key_enriched,enrichment_confidence,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id,text_similarity
BOAMP:23-93496,BOAMP,NAME:le mans metropole communaute urbaine,SIREN:247200132,HIGH,72.0,CAT02,IT Services & Consulting,2023-12-26,24.0,0,12.19,450000.0,none,,
BOAMP:22-136844,BOAMP,NAME:le mans metropole communaute urbaine,SIREN:247200132,HIGH,72.0,CAT02,IT Services & Consulting,2023-12-28,30.0,0,12.12,502000.0,none,,
BOAMP:16-19705,BOAMP,NAME:concarneau cornouaille agglomeration,SIREN:242900769,HIGH,,CAT01,Software & Applications,2016-06-21,48.0,0,102.33,,none,,
BOAMP:16-21939,BOAMP,NAME:reze,SIREN:214401432,HIGH,39.0,CAT01,Software & Applications,2016-02-12,48.0,0,106.6,,none,,
BOAMP:16-23686,BOAMP,NAME:cte cnes coeur d estuaire,NAME:cte cnes coeur d estuaire,NO_MATCH,72.0,CAT02,IT Services & Consulting,2016-06-17,48.0,0,102.46,,none,,
BOAMP:16-26260,BOAMP,NAME:carquefou,SIREN:214400269,HIGH,48.0,CAT01,Software & Applications,2016-06-09,12.0,0,102.73,,none,,
BOAMP:16-20531,BOAMP,NAME:dreal pays de la loire,NAME:dreal pays de la loire,NO_MATCH,72.0,CAT02,IT Services & Consulting,2016-02-23,48.0,0,106.24,,none,,
BOAMP:16-25827,BOAMP,NAME:cg49,NAME:cg49,NO_MATCH,72.0,CAT02,IT Services & Consulting,2016-02-23,48.0,0,106.24,,none,,
BOAMP:16-30715,BOAMP,NAME:cg49,NAME:cg49,NO_MATCH,72.0,CAT02,IT Services & Consulting,2016-03-02,48.0,0,105.98,,none,,
BOAMP:16-27767,BOAMP,NAME:de cholet,SIREN:264900390,HIGH,48.0,CAT01,Software & Applications,2016-02-25,48.0,0,106.18,,none,,
BOAMP:16-68875,BOAMP,NAME:de cholet,SIREN:264900390,HIGH,48.0,CAT01,Software & Applications,2016-05-12,48.0,0,103.65,,none,,
BOAMP:16-28465,BOAMP,NAME:syndicat departemental d energie,NAME:syndicat departemental d energie,MEDIUM,72.0,CAT02,IT Services & Consulting,2016-03-01,48.0,0,106.01,,none,,
BOAMP:16-30963,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,35.0,CAT03,Cybersecurity,2016-06-09,48.0,1,51.35,,boamp_jaccard,BOAMP:20-70265,0.636
BOAMP:19-10428,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,35.0,CAT03,Cybersecurity,2019-05-16,12.0,0,67.54,,none,,
BOAMP:20-70265,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,35.0,CAT03,Cybersecurity,2020-09-19,12.0,0,51.38,,none,,
BOAMP:24-112213,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,35.0,CAT03,Cybersecurity,2024-10-04,4.0,0,2.89,,none,,
BOAMP:16-27384,BOAMP,NAME:mindef dga do s2a,NAME:mindef dga do s2a,NO_MATCH,35.0,CAT03,Cybersecurity,2016-03-15,48.0,0,105.55,,none,,
BOAMP:16-43654,BOAMP,NAME:mindef dga do s2a,NAME:mindef dga do s2a,NO_MATCH,35.0,CAT03,Cybersecurity,2016-03-29,48.0,0,105.09,,none,,
BOAMP:16-40838,BOAMP,NAME:laval agglomeration,SIREN:200083392,HIGH,,CAT04,Telecom & Networks,2016-03-22,48.0,0,105.32,,none,,
BOAMP:16-42996,BOAMP,NAME:85,SIREN:288500010,HIGH,,CAT_UNKNOWN,Unknown,2016-07-29,19.0,0,101.08,,none,,
BOAMP:17-78402,BOAMP,NAME:85,SIREN:288500010,HIGH,,CAT04,Telecom & Networks,2017-06-06,48.0,0,90.83,,none,,
BOAMP:16-45436,BOAMP,NAME:hopital intercommunal sevre et loire,NAME:hopital intercommunal sevre et loire,NO_MATCH,45.0,CAT_UNKNOWN,Unknown,2016-09-05,48.0,0,99.84,,none,,
BOAMP:16-44890,BOAMP,NAME:de saint nazaire,SIREN:264400268,HIGH,,CAT_UNKNOWN,Unknown,2016-03-30,12.0,0,105.06,,none,,
BOAMP:16-48130,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,,CAT08,Data & AI,2017-01-09,48.0,0,95.7,,none,,
BOAMP:16-46830,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2016-06-16,36.0,0,102.5,,none,,
BOAMP:17-102187,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2017-07-19,36.0,0,89.42,,none,,
BOAMP:18-46346,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2018-04-06,36.0,0,80.85,,none,,
BOAMP:18-27476,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2018-06-01,12.0,1,4.63,,boamp_jaccard,BOAMP:18-146489,0.273
BOAMP:18-146489,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2018-10-20,48.0,0,74.38,,none,,
BOAMP:18-128950,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2019-01-17,48.0,1,50.36,563800.0,boamp_jaccard,BOAMP:22-150817,0.625
BOAMP:19-190328,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2019-12-22,48.0,1,39.22,,boamp_jaccard,BOAMP:22-150817,0.25
BOAMP:21-35440,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2021-04-27,48.0,0,44.15,,none,,
BOAMP:22-22098,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2022-02-13,120.0,0,34.56,,none,,
BOAMP:22-95969,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2022-07-10,6.0,0,29.73,,none,,
BOAMP:22-124106,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2022-09-17,36.0,0,27.46,600000.0,none,,
BOAMP:22-131126,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2022-10-02,84.0,0,26.97,,none,,
BOAMP:22-84979,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2022-10-13,84.0,0,26.61,,none,,
BOAMP:22-150817,BOAMP,NAME:universite d angers,SIREN:194909701,HIGH,32.0,CAT04,Telecom & Networks,2023-03-30,48.0,0,21.09,1600000.0,none,,
BOAMP:16-53642,BOAMP,NAME:cci de maine et loire,NAME:cci de maine et loire,LOW,79.0,CAT_UNKNOWN,Unknown,2016-07-18,48.0,0,101.45,32500.0,none,,
BOAMP:16-55219,BOAMP,NAME:de la mayenne,SIREN:225300011,HIGH,32.0,CAT04,Telecom & Networks,2016-04-18,48.0,0,104.43,750000.0,none,,
BOAMP:16-105530,BOAMP,NAME:de la mayenne,SIREN:225300011,HIGH,32.0,CAT04,Telecom & Networks,2016-07-15,48.0,0,101.54,,none,,
BOAMP:23-180779,BOAMP,NAME:la mayenne,SIREN:225300011,HIGH,32.0,CAT04,Telecom & Networks,2023-12-28,48.0,0,12.12,,none,,
BOAMP:16-34964,BOAMP,NAME:cour d appel de rennes,SIREN:173501115,HIGH,35.0,CAT03,Cybersecurity,2016-04-19,48.0,0,104.4,,none,,
BOAMP:16-55493,BOAMP,NAME:ccas d angers,NAME:ccas d angers,NO_MATCH,48.0,CAT01,Software & Applications,2016-04-19,14.0,0,104.4,,none,,
BOAMP:16-56502,BOAMP,NAME:caf de la somme,NAME:caf de la somme,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2016-04-22,60.0,0,104.3,875000.0,none,,
BOAMP:16-173647,BOAMP,NAME:caf de la somme,NAME:caf de la somme,NO_MATCH,72.0,CAT07,Digital Workplace & Collaboration,2016-12-04,48.0,0,96.88,875000.0,none,,
BOAMP:16-62960,BOAMP,NAME:nantes,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2016-07-07,48.0,1,54.86,130000.0,boamp_jaccard,BOAMP:21-14714,0.2
BOAMP:17-74632,BOAMP,NAME:nantes,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2017-05-31,48.0,0,91.03,240000.0,none,,
BOAMP:21-14714,BOAMP,NAME:nantes,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2021-02-01,48.0,1,37.29,,boamp_jaccard,BOAMP:24-29089,1.0
BOAMP:21-61224,BOAMP,NAME:nantes,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2021-05-06,48.0,0,43.86,,none,,
BOAMP:21-96695,BOAMP,NAME:nantes,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2021-09-09,48.0,0,39.72,,none,,
BOAMP:23-59845,BOAMP,NAME:nantes,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2023-05-02,48.0,0,20.01,,none,,
BOAMP:23-44436,BOAMP,NAME:nantes,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2023-12-22,60.0,0,12.32,,none,,
BOAMP:24-29089,BOAMP,SIRET:17440005100010,SIREN:130029747,HIGH,48.0,CAT01,Software & Applications,2024-03-12,4.0,0,9.66,,none,,
BOAMP:16-63210,BOAMP,NAME:de laval,SIREN:265300236,HIGH,32.0,CAT04,Telecom & Networks,2016-05-03,48.0,0,103.94,,none,,
BOAMP:16-63741,BOAMP,NAME:conseil general de loire atlantique,NAME:conseil general de loire atlantique,MEDIUM,64.0,CAT04,Telecom & Networks,2016-08-03,12.0,0,100.92,1000000.0,none,,
BOAMP:16-65569,BOAMP,NAME:la baule escoublac,SIREN:214400558,HIGH,45.0,CAT_UNKNOWN,Unknown,2016-05-06,48.0,0,103.84,,none,,
BOAMP:16-108815,BOAMP,NAME:la baule escoublac,SIREN:214400558,HIGH,45.0,CAT_UNKNOWN,Unknown,2016-07-21,8.0,0,101.35,,none,,
BOAMP:16-98835,BOAMP,NAME:association e toile,SIREN:445400104,HIGH,72.0,CAT02,IT Services & Consulting,2016-07-09,60.0,0,101.74,350000.0,none,,
BOAMP:16-64280,BOAMP,NAME:association e toile,SIREN:445400104,HIGH,72.0,CAT02,IT Services & Consulting,2016-09-12,60.0,0,99.61,250000.0,none,,
BOAMP:20-65717,BOAMP,NAME:association e toile,SIREN:445400104,HIGH,72.0,CAT02,IT Services & Consulting,2020-05-20,48.0,0,55.39,,none,,
BOAMP:24-83640,BOAMP,SIRET:80355563000018,SIREN:445400104,HIGH,72.0,CAT02,IT Services & Consulting,2024-07-17,3.942181340341656,0,5.49,1850000.0,none,,
BOAMP:16-63342,BOAMP,NAME:nantes metropole,NAME:nantes metropole,MEDIUM,45.0,CAT_UNKNOWN,Unknown,2016-10-13,48.0,0,98.59,700000.0,none,,
BOAMP:16-66951,BOAMP,NAME:ehpad residences les ligeriennes,SIREN:264900259,HIGH,39.0,CAT08,Data & AI,2016-05-12,3.0,0,103.65,,none,,
BOAMP:16-67267,BOAMP,NAME:ademe,NAME:ademe,NO_MATCH,48.0,CAT01,Software & Applications,2016-11-24,39.0,0,97.21,,none,,
BOAMP:16-69641,BOAMP,NAME:specialise de blain,NAME:specialise de blain,NO_MATCH,48.0,CAT01,Software & Applications,2016-05-13,48.0,0,103.61,100000.0,none,,
BOAMP:16-63298,BOAMP,NAME:loire ocean metropole amenagement,SIREN:535164412,HIGH,45.0,CAT04,Telecom & Networks,2016-05-17,5.0,0,103.48,,none,,
BOAMP:17-139322,BOAMP,NAME:loire ocean metropole amenagement,SIREN:535164412,HIGH,45.0,CAT08,Data & AI,2018-07-11,120.0,0,77.69,,none,,
BOAMP:18-169881,BOAMP,NAME:loire ocean metropole amenagement,SIREN:535164412,HIGH,45.0,CAT_UNKNOWN,Unknown,2018-12-06,35.0,0,72.83,,none,,
BOAMP:21-159075,BOAMP,NAME:loire ocean metropole amenagement,SIREN:535164412,HIGH,45.0,CAT_UNKNOWN,Unknown,2022-06-07,24.0,0,30.81,,none,,
BOAMP:22-148767,BOAMP,NAME:loire ocean metropole amenagement,SIREN:535164412,HIGH,45.0,CAT08,Data & AI,2022-11-07,48.0,0,25.79,,none,,
BOAMP:23-24346,BOAMP,NAME:loire ocean metropole amenagement,SIREN:535164412,HIGH,45.0,CAT_UNKNOWN,Unknown,2023-02-21,48.0,0,22.31,,none,,
BOAMP:16-70203,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2016-07-07,37.0,0,101.81,,none,,
BOAMP:17-142028,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2017-10-11,47.0,0,86.66,,none,,
BOAMP:18-18602,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2018-02-09,48.0,0,82.69,,none,,
BOAMP:18-37425,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2018-07-03,48.0,1,59.1,,boamp_jaccard,BOAMP:23-40733,0.6
BOAMP:18-54467,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2018-08-21,48.0,0,76.35,,none,,
BOAMP:20-31844,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2020-03-04,48.0,1,47.37,,boamp_jaccard,BOAMP:24-17454,0.5
BOAMP:20-111877,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2020-12-03,84.0,0,48.92,,none,,
BOAMP:23-40733,BOAMP,NAME:nantes,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2023-06-06,48.0,0,18.86,320000.0,none,,
BOAMP:24-17454,BOAMP,SIRET:13002928300012,SIREN:130029747,HIGH,72.0,CAT02,IT Services & Consulting,2024-02-14,48.0,0,10.55,,none,,
BOAMP:16-74130,BOAMP,NAME:syndicat vendee des iles,SIREN:449073014,HIGH,72.0,CAT02,IT Services & Consulting,2016-07-26,48.0,0,101.18,210000.0,none,,
BOAMP:16-74267,BOAMP,NAME:nantes,SIREN:214401093,HIGH,72.0,CAT02,IT Services & Consulting,2016-05-28,48.0,0,103.12,300000.0,none,,
BOAMP:18-62604,BOAMP,NAME:nantes,SIREN:214401093,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2018-07-23,48.0,1,48.16,,boamp_jaccard,BOAMP:22-54094,0.571
BOAMP:18-60137,BOAMP,NAME:nantes,SIREN:214401093,HIGH,72.0,CAT02,IT Services & Consulting,2019-04-29,48.0,0,68.1,,none,,
BOAMP:20-115620,BOAMP,NAME:nantes,SIREN:214401093,HIGH,72.0,CAT02,IT Services & Consulting,2020-09-22,48.0,0,51.28,,none,,
BOAMP:21-129937,BOAMP,NAME:nantes,SIREN:214401093,HIGH,72.0,CAT02,IT Services & Consulting,2021-10-01,24.0,0,38.99,214000.0,none,,
BOAMP:22-54094,BOAMP,NAME:nantes,SIREN:214401093,HIGH,72.0,CAT09,GIS & Mapping,2022-07-28,48.0,0,29.14,,none,,
BOAMP:23-31575,BOAMP,NAME:nantes,SIREN:214401093,HIGH,72.0,CAT02,IT Services & Consulting,2023-09-11,48.0,0,15.67,240000.0,none,,
BOAMP:24-62208,BOAMP,SIRET:17440005100010,SIREN:214401093,HIGH,72.0,CAT02,IT Services & Consulting,2024-05-30,48.0,0,7.06,,none,,
BOAMP:16-77563,BOAMP,NAME:lycee polyvalent leonard de vinci,SIREN:198513905,HIGH,32.0,CAT04,Telecom & Networks,2016-05-30,48.0,1,53.58,,boamp_jaccard,BOAMP:20-140005,0.455
BOAMP:17-79002,BOAMP,NAME:lycee polyvalent leonard de vinci,SIREN:198513905,HIGH,32.0,CAT04,Telecom & Networks,2017-06-07,48.0,1,41.33,,boamp_jaccard,BOAMP:20-140005,1.0
BOAMP:18-79743,BOAMP,NAME:lycee polyvalent leonard de vinci,SIREN:198513905,HIGH,32.0,CAT04,Telecom & Networks,2018-06-11,48.0,1,42.84,,boamp_jaccard,BOAMP:22-1668,1.0
BOAMP:19-160018,BOAMP,NAME:lycee polyvalent leonard de vinci,SIREN:198513905,HIGH,32.0,CAT04,Telecom & Networks,2019-10-21,1.0,1,12.88,,boamp_jaccard,BOAMP:20-140005,1.0
BOAMP:20-140005,BOAMP,NAME:lycee polyvalent leonard de vinci,SIREN:198513905,HIGH,32.0,CAT04,Telecom & Networks,2020-11-16,48.0,0,49.47,,none,,
BOAMP:22-1668,BOAMP,NAME:lycee polyvalent leonard de vinci,SIREN:198513905,HIGH,32.0,CAT04,Telecom & Networks,2022-01-05,48.0,0,35.84,,none,,
BOAMP:16-78018,BOAMP,NAME:o p h le mans habitat,NAME:o p h le mans habitat,NO_MATCH,72.0,CAT02,IT Services & Consulting,2016-05-30,72.0,0,103.06,700000.0,none,,
BOAMP:16-81005,BOAMP,NAME:arafer,NAME:arafer,NO_MATCH,48.0,CAT01,Software & Applications,2016-06-04,12.0,0,102.89,,none,,
BOAMP:16-79797,BOAMP,NAME:saint nazaire,SIREN:214401846,HIGH,50.0,CAT04,Telecom & Networks,2016-06-06,12.0,0,102.83,,none,,
BOAMP:19-90615,BOAMP,NAME:saint nazaire,SIREN:214401846,HIGH,50.0,CAT04,Telecom & Networks,2019-06-14,48.0,0,66.59,,none,,
BOAMP:16-84309,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2016-08-17,12.0,0,100.46,,none,,
BOAMP:16-85619,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2016-10-12,48.0,1,51.97,300000.0,boamp_jaccard,BOAMP:20-138135,0.5
BOAMP:18-51459,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2018-04-15,48.0,0,80.55,,none,,
BOAMP:18-265,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2018-06-27,12.0,0,78.15,,none,,
BOAMP:20-70855,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2020-06-02,12.0,0,54.96,,none,,
BOAMP:20-111698,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2020-12-04,12.0,1,2.23,,boamp_jaccard,BOAMP:20-138135,0.208
BOAMP:20-138135,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2021-02-10,12.0,0,46.65,,none,,
BOAMP:22-95015,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2022-07-09,12.0,0,29.76,,none,,
BOAMP:22-127675,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2023-01-05,24.0,0,23.85,,none,,
BOAMP:23-104062,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,32.0,CAT04,Telecom & Networks,2023-07-23,48.0,0,17.31,,none,,
BOAMP:24-139412,BOAMP,SIRET:18440128900022,SIREN:234400034,HIGH,32.0,CAT06,IT Hardware & Equipment,2024-12-13,3.942181340341656,0,0.59,,none,,
BOAMP:16-81846,BOAMP,NAME:nantes metropole habitat,NAME:nantes metropole habitat,LOW,48.0,CAT01,Software & Applications,2016-09-27,48.0,0,99.11,300000.0,none,,
BOAMP:16-99329,BOAMP,NAME:nantes metropole habitat,NAME:nantes metropole habitat,LOW,48.0,CAT01,Software & Applications,2016-11-07,48.0,0,97.77,230000.0,none,,
BOAMP:16-83013,BOAMP,NAME:dir ouest,NAME:dir ouest,NO_MATCH,72.0,CAT02,IT Services & Consulting,2017-01-26,48.0,0,95.14,,none,,
BOAMP:23-73840,BOAMP,NAME:dir ouest,NAME:dir ouest,NO_MATCH,72.0,CAT02,IT Services & Consulting,2023-10-17,48.0,0,14.49,,none,,
BOAMP:24-63865,BOAMP,SIRET:13000170400589,NAME:dir ouest,NO_MATCH,72.0,CAT02,IT Services & Consulting,2024-06-04,7.884362680683312,0,6.9,580000.0,none,,
BOAMP:16-79523,BOAMP,NAME:saint nazaire,SIREN:214401846,HIGH,30.0,CAT06,IT Hardware & Equipment,2016-10-03,12.0,0,98.92,,none,,
BOAMP:18-97260,BOAMP,NAME:saint nazaire,SIREN:214401846,HIGH,30.0,CAT06,IT Hardware & Equipment,2018-11-29,48.0,0,73.06,800000.0,none,,
BOAMP:20-109382,BOAMP,NAME:saint nazaire,SIREN:214401846,HIGH,30.0,CAT06,IT Hardware & Equipment,2020-12-03,12.0,0,48.92,,none,,
BOAMP:16-84729,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2016-09-13,48.0,0,99.57,,none,,
BOAMP:16-130215,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2017-02-08,12.0,1,23.0,50000.0,boamp_jaccard,BOAMP:18-133090,0.6
BOAMP:17-158731,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2018-02-27,48.0,1,52.43,,boamp_jaccard,BOAMP:22-98192,0.25
BOAMP:18-17886,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2018-05-31,12.0,0,79.04,,none,,
BOAMP:18-42613,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2018-07-19,12.0,0,77.43,200000.0,none,,
BOAMP:18-133090,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2019-01-09,24.0,1,26.02,,boamp_jaccard,BOAMP:20-155309,0.643
BOAMP:19-181393,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2020-03-11,48.0,0,57.69,,none,,
BOAMP:20-133527,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2021-03-01,24.0,1,21.58,,boamp_jaccard,BOAMP:22-166698,0.308
BOAMP:20-155309,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2021-03-11,24.0,1,21.25,,boamp_jaccard,BOAMP:22-166698,0.462
BOAMP:20-144067,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT03,Cybersecurity,2021-03-18,48.0,0,45.47,,none,,
BOAMP:22-98192,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2022-07-12,24.0,0,29.66,,none,,
BOAMP:22-105832,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2022-07-28,36.0,0,29.14,,none,,
BOAMP:22-51860,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2022-08-12,12.0,0,28.65,,none,,
BOAMP:22-136155,BOAMP,NAME:vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2022-10-11,48.0,0,26.68,,none,,
BOAMP:22-166698,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2022-12-18,24.0,1,23.92,,boamp_jaccard,BOAMP:24-140261,0.429
BOAMP:23-41648,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2023-03-28,24.0,0,21.16,,none,,
BOAMP:24-50203,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT07,Digital Workplace & Collaboration,2024-04-28,4.0,0,8.11,,none,,
BOAMP:24-140261,BOAMP,NAME:la vendee,SIREN:228500013,HIGH,72.0,CAT02,IT Services & Consulting,2024-12-15,4.0,0,0.53,,none,,
BOAMP:16-85552,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,35.0,CAT03,Cybersecurity,2016-10-14,12.0,0,98.55,,none,,
BOAMP:18-105237,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,35.0,CAT03,Cybersecurity,2018-07-26,12.0,1,11.04,,boamp_jaccard,BOAMP:19-32405,0.588
BOAMP:19-32405,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,35.0,CAT03,Cybersecurity,2019-06-27,12.0,0,66.16,,none,,
BOAMP:21-57207,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,35.0,CAT03,Cybersecurity,2021-04-30,7.0,0,44.05,,none,,
BOAMP:21-62138,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,35.0,CAT03,Cybersecurity,2021-05-07,4.0,0,43.82,,none,,
BOAMP:23-94478,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,35.0,CAT03,Cybersecurity,2023-07-07,12.0,0,17.84,,none,,
BOAMP:16-85545,BOAMP,NAME:crous de nantes,NAME:crous de nantes,NO_MATCH,32.0,CAT06,IT Hardware & Equipment,2016-06-11,48.0,0,102.66,,none,,
BOAMP:16-80474,BOAMP,NAME:com communes du pays d ancenis,NAME:com communes du pays d ancenis,NO_MATCH,48.0,CAT01,Software & Applications,2016-12-30,48.0,0,96.02,,none,,
BOAMP:16-92101,BOAMP,NAME:ecole centrale de nantes,SIREN:194401006,HIGH,72.0,CAT02,IT Services & Consulting,2016-10-12,41.0,0,98.62,,none,,
BOAMP:16-94328,BOAMP,NAME:smirgeom est sarthe,NAME:smirgeom est sarthe,NO_MATCH,48.0,CAT01,Software & Applications,2016-06-27,60.0,0,102.14,,none,,
BOAMP:16-96174,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2016-10-18,12.0,1,8.97,,boamp_jaccard,BOAMP:17-102708,0.214
BOAMP:17-102708,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-07-18,36.0,0,89.45,,none,,
BOAMP:17-102923,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-07-20,48.0,0,89.39,,none,,
BOAMP:17-44607,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT05,Cloud & Infrastructure,2017-07-21,48.0,0,89.36,,none,,
BOAMP:17-85841,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-10-23,12.0,0,86.27,,none,,
BOAMP:17-173975,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-12-13,24.0,0,84.59,,none,,
BOAMP:17-118765,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-12-14,12.0,1,20.93,,boamp_jaccard,BOAMP:19-137030,0.2
BOAMP:17-142035,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-12-26,48.0,0,84.17,,none,,
BOAMP:17-114118,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-12-28,48.0,1,52.76,,boamp_jaccard,BOAMP:22-72517,0.524
BOAMP:17-140948,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2017-12-30,48.0,1,52.69,,boamp_jaccard,BOAMP:22-72517,0.524
BOAMP:17-103193,BOAMP,NAME:des pays de la loire,SIREN:234400034,HIGH,48.0,CAT01,Software & Applications,2018-03-19,48.0,1,50.1,,boamp_jaccard,BOAMP:22-72517,0.55
