notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_EASY_SRC_00351,easy,source,B0340,Vendée Eau 340,NAME:vendee eau 340,fourniture d'équipements réseau et prestations associées,32500000,Telecom & Networks,équipements réseau,2019-05-14,24.0,0,2021-05-13,1,SYN_EASY_SRC_00351,source,none,False
SYN_EASY_TRUE_00351,easy,candidate,B0340,Vendée Eau 340,NAME:vendee eau 340,fourniture d'équipements réseau et prestations associées,32500000,Telecom & Networks,équipements réseau,2021-05-06,,1,,0,SYN_EASY_SRC_00351,true_recurrence,none,False
SYN_EASY_SRC_00352,easy,source,B0007,Angers Loire Métropole,NAME:angers loire,maintenance du logiciel métier ressources humaines et accompagnement au déploiement,48219300,Software & Applications,maintenance logiciel métier,2018-01-27,60.0,0,2023-01-27,0,SYN_EASY_SRC_00352,source,none,True
SYN_EASY_SRC_00353,easy,source,B0123,Département de la Vendée 123,NAME:vendee 123,solution collaborative et environnement de travail numérique et accompagnement au déploiement,48218000,Digital Workplace & Collaboration,poste de travail,2015-01-07,,1,2019-01-07,0,SYN_EASY_SRC_00353,source,missing_duration,False
SYN_EASY_SRC_00354,easy,source,B0149,Ville de Saint-Nazaire 149,NAME:saint nazaire 149,fourniture de services de messagerie et travail partagé avec prestations associées,48218000,Digital Workplace & Collaboration,poste de travail,2017-08-03,36.0,0,2020-08-02,1,SYN_EASY_SRC_00354,source,none,False
SYN_EASY_TRUE_00354,easy,candidate,B0149,Ville de Saint-Nazaire 149,NAME:saint nazaire 149,solution collaborative et environnement de travail numérique,48218000,Digital Workplace & Collaboration,poste de travail,2020-08-29,,1,,0,SYN_EASY_SRC_00354,true_recurrence,none,False
SYN_EASY_FALSE_00354_00,easy,candidate,B0020,Mairie de Laval,NAME:laval,prestations d'audit de sécurité du système d'information,72413000,Digital Workplace & Collaboration,audit sécurité SI,2020-09-04,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_SRC_00355,easy,source,B0123,Département de la Vendée 123,NAME:vendee 123,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,72224000,AMOA numérique,AMOA numérique,2019-05-11,12.0,0,2020-05-10,1,SYN_EASY_SRC_00355,source,none,False
SYN_EASY_TRUE_00355,easy,candidate,B0123,Département de la Vendée 123,NAME:vendee 123,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2020-04-18,,1,,0,SYN_EASY_SRC_00355,true_recurrence,none,False
SYN_EASY_SRC_00356,easy,source,B0012,Communauté de communes du Pays d'Ancenis,NAME:communes pays d ancenis,hébergement cloud et infogérance de plateformes numériques,72317000,Cloud & Infrastructure,hébergement cloud,2016-08-14,36.0,0,2019-08-14,0,SYN_EASY_SRC_00356,source,none,False
SYN_EASY_SRC_00357,easy,source,B0006,Ville du Mans,NAME:mans,assistance à maîtrise d'ouvrage numérique,79411000,AMOA numérique,AMOA numérique,2017-07-31,12.0,0,2018-07-31,0,SYN_EASY_SRC_00357,source,none,True
SYN_EASY_FALSE_00357_00,easy,candidate,B0006,Ville du Mans,NAME:mans,hébergement cloud et infogérance de plateformes numériques pour les besoins des services,72317000,Cloud & Infrastructure,hébergement cloud,2018-10-20,,1,,0,SYN_EASY_SRC_00357,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_EASY_SRC_00358,easy,source,B0001,Nantes Métropole,NAME:nantes,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,72224000,AMOA numérique,AMOA numérique,2021-06-15,12.0,0,2022-06-15,0,SYN_EASY_SRC_00358,source,none,True
SYN_EASY_SRC_00359,easy,source,B0001,Nantes Métropole,NAME:nantes,prestations d'audit de sécurité du système d'information,72810000,Cybersecurity,audit sécurité SI,2015-10-24,48.0,0,2019-10-24,1,SYN_EASY_SRC_00359,source,none,True
SYN_EASY_TRUE_00359,easy,candidate,B0001,Nantes Métropole,NAME:nantes,prestations d'audit de sécurité du système d'information et accompagnement au déploiement,72810000,Cybersecurity,audit sécurité SI,2020-01-08,,1,,0,SYN_EASY_SRC_00359,true_recurrence,none,True
SYN_EASY_FALSE_00359_00,easy,candidate,B0001,Nantes Métropole,NAME:nantes,prestations informatiques,72810000,IT Services & Consulting,développement application web,2019-07-18,,1,,0,SYN_EASY_SRC_00359,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_FALSE_00359_01,easy,candidate,B0162,Nantes Métropole 162,NAME:nantes 162,prestations informatiques,48820000,Cloud & Infrastructure,hébergement cloud,2019-10-16,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|generic_short_object|near_expected_end_wrong_need,False
SYN_EASY_SRC_00360,easy,source,B0004,CHU de Nantes,NAME:nantes,fourniture d'équipements réseau et prestations associées,32420000,Telecom & Networks,équipements réseau,2017-02-23,36.0,0,2020-02-23,0,SYN_EASY_SRC_00360,source,none,True
SYN_EASY_FALSE_00360_00,easy,candidate,B0131,Commune de Cholet 131,NAME:cholet 131,prestations informatiques,32420000,Cybersecurity,audit sécurité SI,2020-02-15,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_FALSE_00360_01,easy,candidate,B0004,CHU de Nantes,NAME:nantes,maintenance du logiciel métier bibliothèque,48000000,Software & Applications,maintenance logiciel métier,2020-04-26,,1,,0,SYN_EASY_SRC_00360,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_EASY_SRC_00361,easy,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,maintenance du logiciel métier patrimoine,48000000,Software & Applications,maintenance logiciel métier,2016-03-15,36.0,0,2019-03-15,1,SYN_EASY_SRC_00361,source,none,False
SYN_EASY_TRUE_00361,easy,candidate,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,maintenance du logiciel métier bibliothèque et accompagnement au déploiement,48000000,Software & Applications,maintenance logiciel métier,2019-02-28,,1,,0,SYN_EASY_SRC_00361,true_recurrence,none,False
SYN_EASY_SRC_00362,easy,source,B0004,CHU de Nantes,NAME:nantes,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,79131000,AMOA numérique,AMOA numérique,2020-02-04,,1,2024-02-04,1,SYN_EASY_SRC_00362,source,missing_duration,True
SYN_EASY_TRUE_00362,easy,candidate,B0004,CHU de Nantes,NAME:nantes,accompagnement AMOA pour le système d'information,79131000,AMOA numérique,AMOA numérique,2024-02-18,,1,,0,SYN_EASY_SRC_00362,true_recurrence,none,True
SYN_EASY_SRC_00363,easy,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,72700000,Cloud & Infrastructure,hébergement cloud,2016-05-25,,1,2020-05-25,1,SYN_EASY_SRC_00363,source,missing_duration,True
SYN_EASY_TRUE_00363,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,hébergement cloud et infogérance de plateformes numériques,72700000,Cloud & Infrastructure,hébergement cloud,2020-04-08,,1,,0,SYN_EASY_SRC_00363,true_recurrence,none,True
SYN_EASY_FALSE_00363_00,easy,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,prestations informatiques,72700000,Cybersecurity,audit sécurité SI,2021-01-06,,1,,0,SYN_EASY_SRC_00363,false_candidate_same_buyer,false_candidate|generic_short_object|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00364,easy,source,B0021,SEMITAN,NAME:semitan,prestations d'audit de sécurité du système d'information,72222300,Cybersecurity,audit sécurité SI,2021-10-25,,1,2025-10-25,1,SYN_EASY_SRC_00364,source,missing_duration,False
SYN_EASY_TRUE_00364,easy,candidate,B0021,SEMITAN,NAME:semitan,prestations d'audit de sécurité du système d'information,72222300,Cybersecurity,audit sécurité SI,2025-12-30,,1,,0,SYN_EASY_SRC_00364,true_recurrence,none,False
SYN_EASY_SRC_00365,easy,source,B0108,Commune de Cholet 108,NAME:cholet 108,prestations d'audit de sécurité du système d'information avec prestations associées,48730000,Cybersecurity,audit sécurité SI,2017-09-05,12.0,0,2018-09-05,0,SYN_EASY_SRC_00365,source,none,False
SYN_EASY_FALSE_00365_00,easy,candidate,B0108,Commune de Cholet 108,NAME:cholet 108,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,48730000,Cloud & Infrastructure,hébergement cloud,2018-05-18,,1,,0,SYN_EASY_SRC_00365,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00366,easy,source,B0074,Université d'Angers 074,NAME:d angers 074,fourniture d'équipements réseau et prestations associées,32500000,Telecom & Networks,équipements réseau,2017-02-07,12.0,0,2018-02-07,1,SYN_EASY_SRC_00366,source,none,False
SYN_EASY_TRUE_00366,easy,candidate,B0074,Université d'Angers 074,NAME:d angers 074,"fourniture d'équipements réseau et prestations associées incluant support, formation et maintenance",32500000,Telecom & Networks,équipements réseau,2018-02-13,,1,,0,SYN_EASY_SRC_00366,true_recurrence,none,False
SYN_EASY_FALSE_00366_00,easy,candidate,B0074,Université d'Angers 074,NAME:d angers 074,développement d'une application web collaborative dans le cadre d'un accord-cadre,32500000,Telecom & Networks,développement application web,2022-07-07,,1,,0,SYN_EASY_SRC_00366,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need,False
SYN_EASY_SRC_00367,easy,source,B0170,SDIS 44 170,NAME:sdis 44 170,solution collaborative et environnement de travail numérique,48218000,Digital Workplace & Collaboration,poste de travail,2017-06-21,36.0,0,2020-06-20,1,SYN_EASY_SRC_00367,source,none,False
SYN_EASY_TRUE_00367,easy,candidate,B0170,SDIS 44 170,NAME:sdis 44 170,solution collaborative et environnement de travail numérique avec prestations associées,48218000,Digital Workplace & Collaboration,poste de travail,2020-06-28,,1,,0,SYN_EASY_SRC_00367,true_recurrence,none,False
SYN_EASY_FALSE_00367_00,easy,candidate,B0170,SDIS 44 170,NAME:sdis 44 170,services de télécommunications fixes et mobiles et accompagnement au déploiement,48218000,Telecom & Networks,télécommunications,2018-10-14,,1,,0,SYN_EASY_SRC_00367,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00368,easy,source,B0002,Région Pays de la Loire,NAME:pays loire,maintenance du logiciel métier gestion des usagers et accompagnement au déploiement,48000000,Software & Applications,maintenance logiciel métier,2020-11-08,12.0,0,2021-11-08,0,SYN_EASY_SRC_00368,source,none,True
SYN_EASY_SRC_00369,easy,source,B0183,ONIRIS 183,NAME:oniris 183,"prestations data, BI et cartographie décisionnelle incluant support, formation et maintenance",38221000,Data / BI / Cartography,data BI cartographie,2021-06-04,12.0,0,2022-06-04,0,SYN_EASY_SRC_00369,source,none,False
SYN_EASY_SRC_00370,easy,source,B0239,SDIS 44 239,NAME:sdis 44 239,solution collaborative et environnement de travail numérique,79512000,Digital Workplace & Collaboration,poste de travail,2017-09-17,48.0,0,2021-09-17,0,SYN_EASY_SRC_00370,source,none,False
SYN_EASY_FALSE_00370_00,easy,candidate,B0239,SDIS 44 239,NAME:sdis 44 239,prestations informatiques,48820000,Cloud & Infrastructure,infogérance infrastructure,2021-04-12,,1,,0,SYN_EASY_SRC_00370,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,False
SYN_EASY_SRC_00371,easy,source,B0276,Ville de Nantes 276,NAME:nantes 276,services de télécommunications fixes et mobiles et accompagnement au déploiement,32400000,Telecom & Networks,télécommunications,2015-09-18,36.0,0,2018-09-17,1,SYN_EASY_SRC_00371,source,none,False
SYN_EASY_TRUE_00371,easy,candidate,B0276,Ville de Nantes 276,NAME:nantes 276,"services de télécommunications fixes et mobiles incluant support, formation et maintenance",32400000,Telecom & Networks,télécommunications,2018-08-23,,1,,0,SYN_EASY_SRC_00371,true_recurrence,none,False
SYN_EASY_SRC_00372,easy,source,B0000,Ville de Nantes,NAME:nantes,infogérance de l'infrastructure informatique et accompagnement au déploiement,72317000,Cloud & Infrastructure,infogérance infrastructure,2020-11-10,36.0,0,2023-11-10,0,SYN_EASY_SRC_00372,source,none,True
SYN_EASY_FALSE_00372_00,easy,candidate,B0060,Centre hospitalier du Mans 060,NAME:centre hospitalier mans 060,assistance à maîtrise d'ouvrage numérique,72415000,Cloud & Infrastructure,AMOA numérique,2023-09-11,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_EASY_FALSE_00372_01,easy,candidate,B0000,Ville de Nantes,NAME:nantes,"maintenance du logiciel métier bibliothèque incluant support, formation et maintenance",72317000,Software & Applications,maintenance logiciel métier,2023-12-27,,1,,0,SYN_EASY_SRC_00372,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_EASY_SRC_00373,easy,source,B0270,La Roche-sur-Yon Agglomération 270,NAME:roche sur yon agglomeration 270,solution collaborative et environnement de travail numérique avec prestations associées,72413000,Digital Workplace & Collaboration,poste de travail,2015-11-16,12.0,0,2016-11-15,0,SYN_EASY_SRC_00373,source,none,False
SYN_EASY_SRC_00374,easy,source,B0086,La Roche-sur-Yon Agglomération 086,NAME:roche sur yon agglomeration 086,maintenance du logiciel métier patrimoine,48311100,Software & Applications,maintenance logiciel métier,2019-11-14,48.0,0,2023-11-14,1,SYN_EASY_SRC_00374,source,none,False
SYN_EASY_TRUE_00374,easy,candidate,B0086,La Roche-sur-Yon Agglomération 086,NAME:roche sur yon agglomeration 086,maintenance du logiciel métier finances,48311100,Software & Applications,maintenance logiciel métier,2023-12-26,,1,,0,SYN_EASY_SRC_00374,true_recurrence,none,False
SYN_EASY_SRC_00375,easy,source,B0015,Université de Nantes,NAME:nantes,fourniture d'équipements réseau et prestations associées pour les besoins des services,64200000,Telecom & Networks,équipements réseau,2016-09-28,36.0,0,2019-09-28,1,SYN_EASY_SRC_00375,source,none,False
SYN_EASY_TRUE_00375,easy,candidate,B0015,Université de Nantes,NAME:nantes,fourniture d'équipements réseau et prestations associées et accompagnement au déploiement,64200000,Telecom & Networks,équipements réseau,2019-08-14,,1,,0,SYN_EASY_SRC_00375,true_recurrence,none,False
SYN_EASY_FALSE_00375_00,easy,candidate,B0096,CHU de Nantes 096,NAME:nantes 096,services de télécommunications fixes et mobiles,64200000,Telecom & Networks,télécommunications,2019-08-21,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00376,easy,source,B0133,Vendée Eau 133,NAME:vendee eau 133,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,71356300,AMOA numérique,AMOA numérique,2016-05-10,,1,2020-05-10,0,SYN_EASY_SRC_00376,source,missing_duration,False
SYN_EASY_SRC_00377,easy,source,B0061,Université de Nantes 061,NAME:nantes 061,services de télécommunications fixes et mobiles,32500000,Telecom & Networks,télécommunications,2018-07-03,24.0,0,2020-07-02,1,SYN_EASY_SRC_00377,source,none,False
SYN_EASY_TRUE_00377,easy,candidate,B0061,Université de Nantes 061,NAME:nantes 061,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32000000,Telecom & Networks,télécommunications,2020-06-17,,1,,0,SYN_EASY_SRC_00377,true_recurrence,generic_cpv_replacement,False
SYN_EASY_FALSE_00377_00,easy,candidate,B0038,Université de Nantes 038,NAME:nantes 038,fourniture d'équipements réseau et prestations associées pour les besoins des services,32500000,Telecom & Networks,équipements réseau,2020-07-08,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_EASY_SRC_00378,easy,source,B0101,SDIS 44 101,NAME:sdis 44 101,fourniture d'équipements réseau et prestations associées avec prestations associées,32420000,Telecom & Networks,équipements réseau,2020-08-31,48.0,0,2024-08-31,1,SYN_EASY_SRC_00378,source,none,False
SYN_EASY_TRUE_00378,easy,candidate,B0101,SDIS 44 101,NAME:sdis 44 101,fourniture d'équipements réseau et prestations associées,32420000,Telecom & Networks,équipements réseau,2024-09-14,,1,,0,SYN_EASY_SRC_00378,true_recurrence,none,False
SYN_EASY_SRC_00379,easy,source,B0254,Nantes Métropole 254,NAME:nantes 254,maintenance du logiciel métier bibliothèque avec prestations associées,48311100,Software & Applications,maintenance logiciel métier,2020-03-30,60.0,0,2025-03-30,0,SYN_EASY_SRC_00379,source,none,False
